,loss,val_loss,time
0,4.134185314178467,0.7607376575469971,0.6970272064208984
1,0.7439708113670349,0.47562944889068604,0.767026424407959
2,0.488596647977829,0.03871864452958107,0.7890238761901855
3,0.03648575395345688,0.012472504749894142,0.8070240020751953
4,0.013284530490636826,0.005557822994887829,0.8270232677459717
5,0.004734509624540806,0.0031789476051926613,0.8450243473052979
6,0.002983462531119585,0.0030305003747344017,0.8660237789154053
7,0.002488503698259592,0.002753273816779256,0.8880257606506348
8,0.0023684375919401646,0.0028063636273145676,0.9080233573913574
9,0.002336844801902771,0.0027577888686209917,0.927025556564331
10,0.0023288545198738575,0.0027771180029958487,0.9480245113372803
11,0.0023267914075404406,0.0027660992927849293,0.9730257987976074
12,0.00232626311480999,0.0027714157477021217,0.99202561378479
13,0.0023261276073753834,0.002768675098195672,1.0130245685577393
14,0.0023260924499481916,0.0027700590435415506,1.0310235023498535
15,0.0023260831367224455,0.0027693607844412327,1.0540239810943604
16,0.00232608150690794,0.002769716316834092,1.0740258693695068
17,0.0023260810412466526,0.0027695363387465477,1.094027042388916
18,0.002326080808416009,0.002769626909866929,1.1140251159667969
19,0.0023260805755853653,0.0027695833705365658,1.1380252838134766
20,0.0023260805755853653,0.002769605489447713,1.1600244045257568
21,0.002326080808416009,0.002769593382254243,1.1800241470336914
22,0.0023260810412466526,0.002769599901512265,1.200024127960205
23,0.00232608150690794,0.002769596641883254,1.2230236530303955
24,0.00232608150690794,0.0027695992030203342,1.2440247535705566
25,0.0023260805755853653,0.0027695971075445414,1.2700235843658447
26,0.0023260810412466526,0.0027695989701896906,1.2940237522125244
27,0.0023260805755853653,0.0027695982716977596,1.3210253715515137
28,0.002326080808416009,0.0027695982716977596,1.3430280685424805
29,0.002326080808416009,0.0027695982716977596,1.3640246391296387
30,0.0023260810412466526,0.0027695982716977596,1.3880252838134766
31,0.0023260805755853653,0.0027695982716977596,1.427025556564331
32,0.002326080808416009,0.0027695982716977596,1.4510245323181152
33,0.0023260805755853653,0.0027695982716977596,1.4805469512939453
34,0.002326080808416009,0.0027695982716977596,1.5075469017028809
35,0.002326080808416009,0.0027695982716977596,1.5605475902557373
36,0.002326080808416009,0.0027695982716977596,1.583547592163086
37,0.002326080808416009,0.0027695982716977596,1.632547378540039
38,0.0023260810412466526,0.0027695982716977596,1.6600642204284668
39,0.0023260810412466526,0.0027695982716977596,1.6870667934417725
40,0.002326080808416009,0.0027695982716977596,1.7090630531311035
41,0.002326080808416009,0.0027695982716977596,1.7300634384155273
42,0.0023260810412466526,0.0027695982716977596,1.7490637302398682
43,0.0023260810412466526,0.0027695982716977596,1.773064374923706
44,0.002326080808416009,0.0027695982716977596,1.7950639724731445
45,0.0023260810412466526,0.0027695982716977596,1.817063808441162
46,0.002326080808416009,0.0027695982716977596,1.8600637912750244
47,0.0023260810412466526,0.0027695982716977596,1.882063627243042
48,0.0023260810412466526,0.0027695982716977596,1.9040656089782715
49,0.0023260810412466526,0.0027695982716977596,1.9240643978118896
50,0.002326080808416009,0.0027695982716977596,1.9540643692016602
51,0.0023260810412466526,0.0027695982716977596,1.9740626811981201
52,0.002326080808416009,0.0027695982716977596,1.9930639266967773
53,0.002326080808416009,0.0027695982716977596,2.013063669204712
54,0.002326080808416009,0.0027695982716977596,2.033064365386963
55,0.002326080808416009,0.0027695982716977596,2.054064989089966
56,0.0023260810412466526,0.0027695982716977596,2.075063943862915
57,0.0023260810412466526,0.0027695982716977596,2.0950632095336914
58,0.0023260810412466526,0.0027695982716977596,2.1140635013580322
59,0.002326080808416009,0.0027695982716977596,2.1330645084381104
60,0.0023260810412466526,0.0027695982716977596,2.154064655303955
61,0.0023260810412466526,0.0027695982716977596,2.175063133239746
62,0.0023260805755853653,0.0027695982716977596,2.195063829421997
63,0.002326080808416009,0.0027695982716977596,2.2200663089752197
64,0.002326080808416009,0.0027695982716977596,2.2400641441345215
65,0.002326080808416009,0.0027695982716977596,2.2630631923675537
66,0.002326080808416009,0.0027695982716977596,2.2820639610290527
67,0.002326080808416009,0.0027695982716977596,2.306063175201416
68,0.002326080808416009,0.0027695982716977596,2.3250632286071777
69,0.002326080808416009,0.0027695982716977596,2.346064567565918
70,0.002326080808416009,0.0027695982716977596,2.365063428878784
71,0.002326080808416009,0.0027695982716977596,2.389064311981201
72,0.002326080808416009,0.0027695982716977596,2.412065267562866
73,0.0023260810412466526,0.0027695982716977596,2.438066005706787
74,0.0023260810412466526,0.0027695982716977596,2.462066411972046
75,0.002326080808416009,0.0027695982716977596,2.4890658855438232
76,0.0023260810412466526,0.0027695982716977596,2.512063503265381
77,0.002326080808416009,0.0027695982716977596,2.5320627689361572
78,0.0023260810412466526,0.0027695982716977596,2.5530660152435303
79,0.0023260810412466526,0.0027695982716977596,2.574066400527954
80,0.0023260810412466526,0.0027695982716977596,2.5950636863708496
81,0.0023260810412466526,0.0027695982716977596,2.6140635013580322
82,0.002326080808416009,0.0027695982716977596,2.633063554763794
83,0.002326080808416009,0.0027695982716977596,2.6540639400482178
84,0.002326080808416009,0.0027695982716977596,2.6750648021698
85,0.0023260810412466526,0.0027695982716977596,2.6960651874542236
86,0.0023260810412466526,0.0027695982716977596,2.7150626182556152
87,0.002326080808416009,0.0027695982716977596,2.7340619564056396
88,0.0023260810412466526,0.0027695982716977596,2.753065586090088
89,0.002326080808416009,0.0027695982716977596,2.7730629444122314
90,0.002326080808416009,0.0027695982716977596,2.792130470275879
91,0.0023260810412466526,0.0027695982716977596,2.8121702671051025
92,0.002326080808416009,0.0027695982716977596,2.832169532775879
93,0.002326080808416009,0.0027695982716977596,2.8509585857391357
94,0.002326080808416009,0.0027695982716977596,2.8720004558563232
95,0.0023260805755853653,0.0027695982716977596,2.892000198364258
96,0.002326080808416009,0.0027695982716977596,2.913001298904419
97,0.002326080808416009,0.0027695982716977596,2.9320857524871826
98,0.002326080808416009,0.0027695982716977596,2.953403949737549
99,0.0023260810412466526,0.0027695982716977596,2.9750893115997314
